#name_w_spin,actual_SSE,predicted_SSE
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine_phosphine,-36.37836740066684,-34.18283681786215
cr_2_acetonitrile_acetonitrile_ammonia_ammonia_ammonia_ammonia,-42.57096866093471,-36.262121474630476
cr_2_ammonia_ammonia_ammonia_ammonia_acetonitrile_acetonitrile,-34.93072065592712,-36.262121474630476
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_acetonitrile,-30.711675996228887,-36.262818588187656
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_ammonia,-36.56842762942644,-32.96739487896048
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,-37.96822673659078,-36.09399845138614
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,-44.91410355122138,-36.21079081347125
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_misc,-41.14439370216009,-39.234185291096765
cr_2_ammonia_ammonia_ammonia_ammonia_chloride_chloride,-36.06057751145507,-35.66063132184263
cr_2_ammonia_ammonia_ammonia_ammonia_cyanide_cyanide,-29.93309923899827,-36.019579206071285
cr_2_ammonia_ammonia_ammonia_ammonia_misc_misc,-32.486569205891456,-31.801667102736246
cr_2_ammonia_ammonia_ammonia_ammonia_water_water,-36.11525245768195,-38.25553946987202
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_acetonitrile,-33.93177493686361,-32.20289107569624
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,-34.34586878590962,-27.837961382630965
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile,-30.89237377592341,-33.25718689295081
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_ammonia,-31.85981849310925,-30.292103671628865
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl,-29.15689446930913,-20.286842156282546
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_chloride,-24.478870170256226,-24.105240340253204
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_cyanide,-25.805294533198097,-20.40768956381953
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_fluoride,-27.535992213528857,-25.945191765278196
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_hydrogensulfide,-31.541225390888343,-29.93035015992291
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,-29.495404738749908,-27.780930233998333
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_chloride_chloride,-27.978895046628526,-28.453383060123087
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_cyanide_cyanide,-24.10211316629429,-20.60440782032174
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_hydrogensulfide_hydrogensulfide,-32.028480630872934,-30.873573575172486
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,-32.086324502616776,-21.091298322121474
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_water_water,-34.2829044324988,-47.75674758051173
cr_2_carbonyl_carbonyl_water_water_water_water,-30.80889612067651,-37.45997543361136
cr_2_chloride_chloride_ammonia_ammonia_ammonia_ammonia,-39.21088478959945,-35.66063132184263
cr_2_chloride_chloride_water_water_water_water,-36.63050091892914,-28.697817076013962
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_acetonitrile_acetonitrile,-34.14775132849357,-34.24206729169509
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_ammonia_ammonia,-34.64162052413113,-32.583880230678005
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl_carbonyl,-28.776290828777974,-29.35604840518954
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride_chloride,-20.101473361926317,-28.279569842533874
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_cyanide_cyanide,-46.41013759199387,-33.90266758670623
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_ammonia,-32.34519120288457,-33.64233105695348
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl,-30.46966421451997,-32.84882178537646
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride,-36.63121627989787,-33.2116798954894
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_cyanide,-26.45103997383852,-35.15566332756134
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide,-31.440133530022297,-33.14489165957366
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_misc,-30.00695716609002,-31.559617953372253
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine,-29.17411334367136,-30.5051693633377
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_misc_misc,-29.249150989500208,-33.18200996339601
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine_phosphine,-30.69544231270613,-28.921699965940206
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_water_water,-29.922921026714107,-30.455742372684654
cr_2_hydrogensulfide_hydrogensulfide_water_water_water_water,-31.66055269269501,-34.67274207292485
cr_2_misc_misc_acetonitrile_acetonitrile_acetonitrile_acetonitrile,-30.66827740458722,-31.4760054520591
cr_2_misc_misc_misc_misc_acetonitrile_acetonitrile,-30.581436295783053,-27.51853247442955
cr_2_misc_misc_misc_misc_ammonia_ammonia,-33.510684351260366,-28.474779145741195
cr_2_misc_misc_misc_misc_carbonyl_carbonyl,-23.571591111943917,-7.649474076529714
cr_2_misc_misc_misc_misc_hydrogensulfide_hydrogensulfide,-32.50425871277034,-34.86698418857577
cr_2_misc_misc_misc_misc_misc_acetonitrile,-29.35890876370619,-25.189999346077002
cr_2_misc_misc_misc_misc_misc_ammonia,-30.64717424345393,-26.915346643731937
cr_2_misc_misc_misc_misc_misc_misc,-27.35747816879718,-23.229702983358948
cr_2_misc_misc_misc_misc_misc_water,-28.41328256919309,-29.86223438344109
cr_2_misc_misc_misc_misc_phosphine_phosphine,-29.556197907550512,-25.46796141375262
cr_2_misc_misc_misc_misc_water_water,-36.21349542331356,-40.8524669911742
cr_2_phosphine_phosphine_phosphine_phosphine_ammonia_ammonia,-34.13996392927983,-34.54561741479756
cr_2_phosphine_phosphine_phosphine_phosphine_carbonyl_carbonyl,-25.525525475013627,-22.6242511312239
cr_2_phosphine_phosphine_phosphine_phosphine_chloride_chloride,-35.18672591075052,-31.757960043708408
cr_2_phosphine_phosphine_phosphine_phosphine_hydrogensulfide_hydrogensulfide,-29.06824613169811,-30.980692903801355
cr_2_phosphine_phosphine_phosphine_phosphine_misc_misc,-29.889117062950355,-28.087711212125214
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_ammonia,-32.18347560083831,-34.145073462143955
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_chloride,-29.759329169920253,-28.09549288744256
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_cyanide,-22.992688036451728,-26.02574356135483
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,-34.76458738340069,-29.469235817604385
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_misc,-34.90837502486427,-32.06921447660352
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_phosphine,-31.71648265877604,-29.403372795358337
cr_2_phosphine_phosphine_phosphine_phosphine_water_water,-31.03814434884787,-36.51180469216797
cr_2_phosphine_phosphine_water_water_water_water,-34.39927616192971,-34.801172588789086
cr_2_water_water_water_water_acetonitrile_acetonitrile,-32.00814930686719,-37.81193437558704
cr_2_water_water_water_water_ammonia_ammonia,-29.99415596192259,-34.42629096276596
cr_2_water_water_water_water_carbonyl_carbonyl,-33.309749374206106,-37.45997543361136
cr_2_water_water_water_water_chloride_chloride,-26.6716097390307,-28.697817076013962
cr_2_water_water_water_water_hydrogensulfide_hydrogensulfide,-32.50853833108366,-34.67274207292485
cr_2_water_water_water_water_misc_misc,-30.603882328382863,-41.70343927127033
cr_2_water_water_water_water_phosphine_phosphine,-30.649935287361348,-34.801172588789086
cr_2_water_water_water_water_water_acetonitrile,-45.04643285998406,-38.96382640221509
cr_2_water_water_water_water_water_ammonia,-32.18062670560387,-32.700903195615865
cr_2_water_water_water_water_water_carbonyl,-33.64426240498623,-37.92668412394505
cr_2_water_water_water_water_water_cyanide,-30.716658425729022,-39.019935464673836
cr_2_water_water_water_water_water_misc,-46.30376209687411,-45.23083369325013
cr_2_water_water_water_water_water_phosphine,-41.9709561492756,-36.39176546877843
cr_2_water_water_water_water_water_water,-35.8644304355753,-32.60115557865993
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia,30.862974932429864,15.999513444065315
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl,24.807974064968423,19.87496195429867
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_misc,24.686055147160083,23.63056658337291
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine,24.57725746308831,24.38866718186523
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water,-4.455057445756663,6.2230321559191
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia_ammonia,23.535735190493188,17.091741066341456
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl_carbonyl,25.29063593167615,23.03244389528936
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_misc_misc,24.90642410870761,28.854730309218553
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine_phosphine,24.81214073153483,30.237094046746506
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,-6.844213919425588,-3.717166326293409
fe_2_acetonitrile_acetonitrile_ammonia_ammonia_ammonia_ammonia,-1.9119100182054376,4.679937076189617
fe_2_acetonitrile_acetonitrile_water_water_water_water,-7.196221929044293,-8.803890112222689
fe_2_ammonia_ammonia_ammonia_ammonia_acetonitrile_acetonitrile,-2.244973500805752,4.679937076190072
fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_acetonitrile,-2.1572287775981613,8.317594377676869
fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_carbonyl,18.322030704935745,12.439412391678161
fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,-2.839821605419748,-0.15253601691711083
fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,14.811407184602452,8.720938557035879
fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_fluoride,-3.287669217247008,2.055421441461476
fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_phosphine,-4.329316992084364,7.344540153979324
fe_2_ammonia_ammonia_ammonia_ammonia_carbonyl_carbonyl,19.912705803936092,18.57990123426771
fe_2_ammonia_ammonia_ammonia_ammonia_chloride_chloride,-2.7565698535240157,-2.8051301499526744
fe_2_ammonia_ammonia_ammonia_ammonia_cyanide_cyanide,0.0933672128447597,11.883316305608787
fe_2_ammonia_ammonia_ammonia_ammonia_misc_misc,17.396528756178128,18.450275590846104
fe_2_ammonia_ammonia_ammonia_ammonia_phosphine_phosphine,16.05019350090734,14.557396172355766
fe_2_ammonia_ammonia_ammonia_ammonia_water_water,-9.160340779146452,-9.396223720416856
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_acetonitrile,42.38425933552243,42.558043680302035
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,43.04755623101757,40.41154522595207
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile,54.79299348117711,60.4859765735855
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_ammonia,58.17244231106492,56.276301088576474
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl,64.7802167377216,74.08320063744895
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_chloride,52.20535559457414,54.84700764664467
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_cyanide,76.62384047763929,73.28321950718782
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_fluoride,53.396200146943,54.65396193149036
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,69.7158778173227,73.6823793062249
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_phosphine,67.22369675173864,68.65555309537922
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_water,42.6733908432,45.49536024211966
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_chloride_chloride,33.478461712952296,28.40530468582233
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_cyanide_cyanide,80.53529856068715,72.25396693712128
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_fluoride_fluoride,37.37515448547276,29.454971800608973
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_hydrogensulfide_hydrogensulfide,37.3465839551229,37.271043710789854
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,65.516016138204,69.66911237182376
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_phosphine_phosphine,60.02395449186934,61.31876578226638
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_water_water,16.188628482033785,21.238743824437734
fe_2_carbonyl_carbonyl_water_water_water_water,-8.173694255994826,-1.7385817643198607
fe_2_chloride_chloride_chloride_chloride_carbonyl_carbonyl,-7.138516109467282,-7.945885633205307
fe_2_chloride_chloride_chloride_chloride_phosphine_phosphine,-14.374886128200224,-14.611013735243432
fe_2_chloride_chloride_water_water_water_water,8.057642556418413,-7.3965107756566795
fe_2_cyanide_cyanide_cyanide_cyanide_ammonia_ammonia,24.82513018842356,32.29360266902313
fe_2_cyanide_cyanide_cyanide_cyanide_carbonyl_carbonyl,61.27362183150253,77.76874331284489
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_ammonia,-7.575363471185683,-3.3002283477217134
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride,-11.76337148606122,-4.766514246677616
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_phosphine,9.737863332684928,5.665329807384296
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_misc_misc,9.818203438153768,14.883688230672306
fe_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_water_water,-8.802252197726565,-9.06485769273786
fe_2_misc_misc_acetonitrile_acetonitrile_acetonitrile_acetonitrile,34.76467523501306,28.846384879708012
fe_2_misc_misc_misc_misc_acetonitrile_acetonitrile,38.845379040088176,42.788333737004905
fe_2_misc_misc_misc_misc_ammonia_ammonia,36.6256000655797,36.38365860132171
fe_2_misc_misc_misc_misc_carbonyl_carbonyl,63.35619574446147,75.7677890007717
fe_2_misc_misc_misc_misc_chloride_chloride,26.612529672390934,27.937255150076
fe_2_misc_misc_misc_misc_cyanide_cyanide,76.1534903570534,69.93580434924752
fe_2_misc_misc_misc_misc_misc_acetonitrile,52.51655035380457,57.04225220378021
fe_2_misc_misc_misc_misc_misc_ammonia,51.75552505114332,54.76544022950702
fe_2_misc_misc_misc_misc_misc_carbonyl,64.76011131706704,78.0865135431477
fe_2_misc_misc_misc_misc_misc_chloride,51.843062695957975,52.24650362752914
fe_2_misc_misc_misc_misc_misc_cyanide,75.06180493507222,76.20857425707777
fe_2_misc_misc_misc_misc_misc_fluoride,50.29654547580225,50.73454492301471
fe_2_misc_misc_misc_misc_misc_misc,66.38098847257007,65.33735040195734
fe_2_misc_misc_misc_misc_misc_phosphine,60.0578463069601,63.436235521926164
fe_2_misc_misc_misc_misc_misc_water,41.586637649593776,48.08470187926264
fe_2_misc_misc_misc_misc_phosphine_phosphine,51.816631974907466,53.260888646340845
fe_2_misc_misc_misc_misc_water_water,18.77602791479028,16.67671099292079
fe_2_misc_misc_water_water_water_water,-5.536081473012439,-4.966173646746938
fe_2_phosphine_phosphine_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide,14.445342950962162,11.428037595777823
fe_2_phosphine_phosphine_phosphine_phosphine_carbonyl_carbonyl,40.8625977864232,41.836883875636886
fe_2_phosphine_phosphine_phosphine_phosphine_chloride_chloride,18.19050460889685,12.789436169232431
fe_2_phosphine_phosphine_phosphine_phosphine_cyanide_cyanide,38.34073549783561,34.704537463359884
fe_2_phosphine_phosphine_phosphine_phosphine_misc_misc,40.28769194973435,36.304289443162816
fe_2_phosphine_phosphine_phosphine_phosphine_phosphine_carbonyl,39.63710840693695,41.272234688649405
fe_2_phosphine_phosphine_phosphine_phosphine_phosphine_chloride,29.37585780876839,27.346497620201262
fe_2_phosphine_phosphine_phosphine_phosphine_phosphine_misc,39.4108345759569,38.646540989587265
fe_2_phosphine_phosphine_phosphine_phosphine_phosphine_water,19.795593612688503,17.37307940034225
fe_2_phosphine_phosphine_phosphine_phosphine_water_water,-9.555439900476928,-2.1154281267236
fe_2_phosphine_phosphine_water_water_water_water,-7.375777640488909,-10.797215663255884
fe_2_water_water_water_water_acetonitrile_acetonitrile,-8.043052949115763,-8.803890112222689
fe_2_water_water_water_water_ammonia_ammonia,-12.883345059024952,-9.989434133472969
fe_2_water_water_water_water_carbonyl_carbonyl,-5.114928136502088,-1.7385817643198607
fe_2_water_water_water_water_chloride_chloride,-12.861037078306618,-7.3965107756566795
fe_2_water_water_water_water_misc_misc,-9.171930888837878,-4.966173646746938
fe_2_water_water_water_water_water_acetonitrile,-8.805728603173433,-12.040141934896383
fe_2_water_water_water_water_water_ammonia,-3.827748248988116,-10.667923346712996
fe_2_water_water_water_water_water_carbonyl,-9.645732314308049,-9.938698916038447
fe_2_water_water_water_water_water_chloride,-12.883508211754378,-11.252451649499562
fe_2_water_water_water_water_water_misc,-7.512932501055932,-12.92801797188713
fe_2_water_water_water_water_water_phosphine,-9.5694710240786,-14.181700107427787
fe_2_water_water_water_water_water_water,-9.808979040970174,-13.21849899449353
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile,0.4261922418839504,8.090142096778663
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia,-0.8065637034595806,11.021979589779903
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl,23.69441991918932,12.654144759016162
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_chloride,-7.417952587301938,-3.1682661144391204
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_cyanide,14.53057763431877,9.446849229086638
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_fluoride,-6.021491833417628,-1.6817688111616462
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_misc,23.305344893929245,18.086354214685116
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine,18.0363630523524,17.714042136628905
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water,-3.639081092392187,2.8032804282661345
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia_ammonia,25.693986809275337,16.799546706932006
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl_carbonyl,29.12697479245911,13.696880278892422
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_cyanide_cyanide,-16.887273015547784,3.989900788819341
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_fluoride_fluoride,-26.293804793036838,-13.577802412625033
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine_phosphine,37.82730054071426,27.26509442886959
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,-5.4911141064104,-1.5602114056341634
fe_3_acetonitrile_acetonitrile_ammonia_ammonia_ammonia_ammonia,29.76956385779252,13.840107676428488
fe_3_acetonitrile_acetonitrile_water_water_water_water,-6.926493030549118,-5.556318206672586
fe_3_ammonia_ammonia_ammonia_ammonia_acetonitrile_acetonitrile,14.99488483359067,13.840107676427579
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_acetonitrile,24.109756238022207,18.105990839367223
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_ammonia,17.206129671892405,8.564325891258704
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_carbonyl,22.272683062429003,17.154990875360454
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,0.8335340831101599,3.3375751168032366
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,14.581983253491712,13.530916198697014
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_fluoride,20.95820021491464,8.729645299756157
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_misc,21.685703933322124,18.821587861978514
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_phosphine,14.110478514588635,8.42221748641441
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_water,-4.2671809518172354,4.154258264099553
fe_3_ammonia_ammonia_ammonia_ammonia_carbonyl_carbonyl,33.76658920440412,21.025533192843795
fe_3_ammonia_ammonia_ammonia_ammonia_cyanide_cyanide,11.952076293287016,14.398378759084153
fe_3_ammonia_ammonia_ammonia_ammonia_fluoride_fluoride,-13.59974812550125,-7.38789206173351
fe_3_ammonia_ammonia_ammonia_ammonia_misc_misc,24.4627243379178,23.004452392087842
fe_3_ammonia_ammonia_ammonia_ammonia_phosphine_phosphine,16.01768848308928,12.67519935173732
fe_3_ammonia_ammonia_ammonia_ammonia_water_water,-12.723518261936231,-1.6105993318960827
fe_3_carbonyl_carbonyl_ammonia_ammonia_ammonia_ammonia,23.358250262121818,21.025533192843795
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_acetonitrile,30.289631595667743,27.641602928830252
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,32.116777563033224,29.795152479647186
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile,34.99085493920442,34.30410584318906
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_ammonia,35.02471537898431,35.46587724306664
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl,40.180042609231485,42.64279516849001
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_fluoride,35.40707604719713,22.341749002647248
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,48.41285458235326,44.35734481601594
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_fluoride_fluoride,-26.6712520581183,-2.5362609945234453
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,48.39877325791176,48.77342679016965
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_water_water,19.87322287480439,6.251680961338934
fe_3_carbonyl_carbonyl_water_water_water_water,-8.814501192941297,-7.511784356437602
fe_3_cyanide_cyanide_cyanide_cyanide_ammonia_ammonia,25.659850265304453,22.888721311067457
fe_3_cyanide_cyanide_cyanide_cyanide_carbonyl_carbonyl,78.69761670026779,47.74389243230689
fe_3_cyanide_cyanide_cyanide_cyanide_chloride_chloride,-19.94479039022001,-8.373640121001927
fe_3_cyanide_cyanide_cyanide_cyanide_cyanide_cyanide,48.63844442724741,44.86055052550637
fe_3_cyanide_cyanide_cyanide_cyanide_cyanide_fluoride,27.20843199349979,24.28698476109912
fe_3_cyanide_cyanide_cyanide_cyanide_fluoride_fluoride,10.883006331668708,0.06734796000205279
fe_3_cyanide_cyanide_cyanide_cyanide_misc_misc,70.7082786072447,54.9468202083217
fe_3_cyanide_cyanide_cyanide_cyanide_phosphine_phosphine,43.76843971902381,39.478287340512
fe_3_cyanide_cyanide_cyanide_cyanide_water_water,-10.759098207080491,3.916410651102524
fe_3_cyanide_cyanide_water_water_water_water,-9.311382436114672,-11.201851591647937
fe_3_fluoride_fluoride_ammonia_ammonia_ammonia_ammonia,-1.3239707988216718,-7.38789206173351
fe_3_misc_misc_misc_misc_acetonitrile_acetonitrile,27.742323776726437,24.177554034241894
